cds,rtype,sname,dname,cname,enroll12,NumTstTakr,AvgScrRead,AvgScrMath,AvgScrWrite,NumGE1500,PctGE1500
4.77047E+13,D,,Siskiyou Union High,Siskiyou,155,51,515,513,485,25,49.02
4.77047E+13,S,Happy Camp High,Siskiyou Union High,Siskiyou,16,10,*,*,*,*,*
4.77047E+13,S,Mt. Shasta High,Siskiyou Union High,Siskiyou,88,32,557,539,518,20,62.5
4.77047E+13,S,Weed High,Siskiyou Union High,Siskiyou,29,9,*,*,*,*,*
4.77052E+13,D,,Yreka Union High,Siskiyou,190,66,492,531,467,32,48.48
4.77052E+13,S,Yreka High,Yreka Union High,Siskiyou,177,66,492,531,467,32,48.48
4.77368E+13,D,,Butte Valley Unified,Siskiyou,20,6,*,*,*,*,*
4.77368E+13,S,Butte Valley High,Butte Valley Unified,Siskiyou,18,6,*,*,*,*,*
4.77646E+13,D,,Scott Valley Unified,Siskiyou,49,25,498,515,502,14,56
4.77646E+13,S,Etna Union High,Scott Valley Unified,Siskiyou,45,25,498,515,502,14,56
4.8E+13,C,,,Solano,4842,1778,492,506,487,851,47.86
4.81049E+13,D,,Solano County Office of Educat,Solano,69,0,NA,NA,NA,NA,NA
4.87052E+13,D,,Benicia Unified,Solano,425,192,527,555,523,135,70.31
4.87052E+13,S,Benicia High,Benicia Unified,Solano,386,192,527,555,523,135,70.31
4.87053E+13,D,,Dixon Unified,Solano,320,129,474,503,461,52,40.31
4.87053E+13,S,Dixon High,Dixon Unified,Solano,262,129,474,503,461,52,40.31
4.87054E+13,D,,Fairfield-Suisun Unified,Solano,1678,556,488,496,482,247,44.42
4.87054E+13,S,Matt Garcia Learning Center,Fairfield-Suisun Unified,Solano,35,0,NA,NA,NA,NA,NA
4.87054E+13,S,Angelo Rodriguez High,Fairfield-Suisun Unified,Solano,470,218,492,496,490,106,48.62
4.87054E+13,S,Armijo High,Fairfield-Suisun Unified,Solano,568,243,499,514,487,118,48.56
4.87054E+13,S,Fairfield High,Fairfield-Suisun Unified,Solano,283,95,452,452,454,23,24.21
4.87057E+13,D,,Travis Unified,Solano,444,208,517,512,510,116,55.77
4.87057E+13,S,Vanden High,Travis Unified,Solano,401,208,517,512,510,116,55.77
4.87057E+13,D,,Vacaville Unified,Solano,879,373,514,536,511,218,58.45
4.87057E+13,S,Will C. Wood High,Vacaville Unified,Solano,299,116,506,556,503,69,59.48
4.87057E+13,S,Elise P. Buckingham Charter Magnet High,Vacaville Unified,Solano,105,42,548,522,529,27,64.29
4.87057E+13,S,Vacaville High,Vacaville Unified,Solano,424,215,512,527,512,122,56.74
4.87058E+13,D,,Vallejo City Unified,Solano,1027,320,442,455,439,83,25.94
4.87058E+13,S,Jesse M. Bethel High,Vallejo City Unified,Solano,442,163,449,475,450,49,30.06
4.87058E+13,S,MIT Academy,Vallejo City Unified,Solano,61,0,NA,NA,NA,NA,NA
4.87058E+13,S,John Finney High (Continuation),Vallejo City Unified,Solano,155,2,*,*,*,*,*
4.87058E+13,S,Vallejo High,Vallejo City Unified,Solano,361,102,428,431,423,19,18.63
4.87058E+13,S,Mare Island Technology Academy,Vallejo City Unified,Solano,0,53,447,443,438,15,28.3
4.9E+13,C,,,Sonoma,5206,1866,531,537,525,1149,61.58
4.9105E+13,D,,Sonoma County Office of Educat,Sonoma,129,0,NA,NA,NA,NA,NA
4.97061E+13,D,,West Sonoma County Union High,Sonoma,512,185,564,556,550,132,71.35
4.97061E+13,S,Analy High,West Sonoma County Union High,Sonoma,300,139,568,562,557,102,73.38
4.97061E+13,S,El Molino High,West Sonoma County Union High,Sonoma,158,46,555,540,527,30,65.22
4.97066E+13,D,,Cloverdale Unified,Sonoma,119,31,473,477,477,9,29.03
4.97066E+13,S,Cloverdale High,Cloverdale Unified,Sonoma,103,31,473,477,477,9,29.03
4.97071E+13,D,,Geyserville Unified,Sonoma,15,6,*,*,*,*,*
4.97071E+13,S,Geyserville Educational Park High,Geyserville Unified,Sonoma,14,6,*,*,*,*,*
4.97073E+13,D,,Harmony Union Elementary,Sonoma,73,9,*,*,*,*,*
4.97073E+13,S,Pathways Charter,Harmony Union Elementary,Sonoma,73,9,*,*,*,*,*
4.9708E+13,D,,Liberty Elementary,Sonoma,72,7,*,*,*,*,*
4.9708E+13,S,California Virtual Academy @ Sonoma,Liberty Elementary,Sonoma,72,7,*,*,*,*,*
4.97084E+13,D,,Oak Grove Union Elementary,Sonoma,18,0,NA,NA,NA,NA,NA
4.97084E+13,S,Pivot Online Charter - North Bay,Oak Grove Union Elementary,Sonoma,18,0,NA,NA,NA,NA,NA
4.97086E+13,D,,Petaluma Joint Union High,Sonoma,754,343,532,538,520,211,61.52
4.97086E+13,S,Casa Grande High,Petaluma Joint Union High,Sonoma,388,200,531,545,524,125,62.5
4.97086E+13,S,Carpe Diem High (Continuation),Petaluma Joint Union High,Sonoma,4,1,*,*,*,*,*
4.97086E+13,S,Valley Oaks High (Alternative),Petaluma Joint Union High,Sonoma,28,0,NA,NA,NA,NA,NA
4.97086E+13,S,Petaluma High,Petaluma Joint Union High,Sonoma,283,142,534,529,516,86,60.56
4.97087E+13,D,,Piner-Olivet Union Elementary,Sonoma,15,1,*,*,*,*,*
4.97087E+13,S,Northwest Prep Charter,Piner-Olivet Union Elementary,Sonoma,15,1,*,*,*,*,*
4.9709E+13,D,,Roseland,Sonoma,85,55,433,425,438,7,12.73
4.9709E+13,S,Roseland Charter,Roseland,Sonoma,85,55,433,425,438,7,12.73
4.97092E+13,D,,Santa Rosa High,Sonoma,1969,655,546,562,543,457,69.77
4.97092E+13,S,Abraxis Charter,Santa Rosa High,Sonoma,19,0,NA,NA,NA,NA,NA
4.97092E+13,S,Elsie Allen High,Santa Rosa High,Sonoma,239,47,463,454,453,17,36.17
4.97092E+13,S,Maria Carrillo High,Santa Rosa High,Sonoma,397,210,574,600,573,172,81.9
4.97092E+13,S,Montgomery High,Santa Rosa High,Sonoma,418,188,553,570,540,125,66.49
4.97092E+13,S,Piner High,Santa Rosa High,Sonoma,177,57,471,504,495,25,43.86
4.97092E+13,S,Ridgway High (Continuation),Santa Rosa High,Sonoma,133,1,*,*,*,*,*
4.97092E+13,S,Santa Rosa High,Santa Rosa High,Sonoma,441,152,555,556,552,118,77.63
4.97095E+13,D,,Sonoma Valley Unified,Sonoma,330,160,499,519,510,86,53.75
4.97095E+13,S,Sonoma Valley High,Sonoma Valley Unified,Sonoma,313,160,499,519,510,86,53.75
4.97096E+13,D,,Twin Hills Union Elementary,Sonoma,15,2,*,*,*,*,*
4.97096E+13,S,Orchard View,Twin Hills Union Elementary,Sonoma,15,2,*,*,*,*,*
4.97388E+13,D,,Cotati-Rohnert Park Unified,Sonoma,473,158,525,533,510,91,57.59
4.97388E+13,S,Technology High,Cotati-Rohnert Park Unified,Sonoma,61,53,575,581,546,40,75.47
4.97388E+13,S,Rancho Cotate High,Cotati-Rohnert Park Unified,Sonoma,386,105,500,508,492,51,48.57
4.97536E+13,D,,Windsor Unified,Sonoma,451,182,518,503,513,100,54.95
4.97536E+13,S,Windsor High,Windsor Unified,Sonoma,404,182,518,503,513,100,54.95
4.97539E+13,D,,Healdsburg Unified,Sonoma,176,72,521,517,506,39,54.17
4.97539E+13,S,Healdsburg High,Healdsburg Unified,Sonoma,171,72,521,517,506,39,54.17
5E+13,C,,,Stanislaus,8386,2702,481,485,472,1044,38.64
5.0105E+13,D,,Stanislaus County Office of Ed,Stanislaus,447,14,544,561,541,12,85.71
5.0105E+13,S,Stanislaus Alternative Charter,Stanislaus County Office of Ed,Stanislaus,85,0,NA,NA,NA,NA,NA
5.0105E+13,S,Valley Charter High,Stanislaus County Office of Ed,Stanislaus,51,14,544,561,541,12,85.71
5.07104E+13,D,,Ceres Unified,Stanislaus,978,351,442,446,443,86,24.5
5.07104E+13,S,Whitmore Charter High,Ceres Unified,Stanislaus,39,16,568,534,541,11,68.75
5.07104E+13,S,Central Valley High,Ceres Unified,Stanislaus,389,206,426,425,432,40,19.42
5.07104E+13,S,Endeavor Alternative,Ceres Unified,Stanislaus,67,0,NA,NA,NA,NA,NA
5.07104E+13,S,Ceres High,Ceres Unified,Stanislaus,362,129,453,469,447,35,27.13
5.07107E+13,D,,Denair Unified,Stanislaus,187,37,452,448,449,7,18.92
5.07107E+13,S,Denair Charter Academy,Denair Unified,Stanislaus,106,0,NA,NA,NA,NA,NA
5.07107E+13,S,Denair High,Denair Unified,Stanislaus,81,37,452,448,449,7,18.92
5.07113E+13,D,,Keyes Union,Stanislaus,24,9,*,*,*,*,*
5.07113E+13,S,Keyes to Learning Charter,Keyes Union,Stanislaus,24,9,*,*,*,*,*
5.07118E+13,D,,Modesto City High,Stanislaus,3702,1240,491,495,481,517,41.69
5.07118E+13,S,James C. Enochs High,Modesto City High,Stanislaus,555,249,514,517,500,122,49
5.07118E+13,S,Joseph A. Gregori High,Modesto City High,Stanislaus,442,212,470,471,461,73,34.43
5.07118E+13,S,Fred C. Beyer High,Modesto City High,Stanislaus,555,157,505,506,489,73,46.5
5.07118E+13,S,Peter Johansen High,Modesto City High,Stanislaus,395,116,476,473,457,36,31.03
5.07118E+13,S,Grace M. Davis High,Modesto City High,Stanislaus,348,90,469,469,464,28,31.11
5.07118E+13,S,Thomas Downey High,Modesto City High,Stanislaus,475,166,473,491,463,60,36.14
5.07118E+13,S,Modesto High,Modesto City High,Stanislaus,562,250,507,507,502,125,50
5.07122E+13,D,,Patterson Joint Unified,Stanislaus,459,161,445,458,441,39,24.22
5.07122E+13,S,Patterson High,Patterson Joint Unified,Stanislaus,367,161,445,458,441,39,24.22
5.0736E+13,D,,Newman-Crows Landing Unified,Stanislaus,193,62,463,479,449,22,35.48
5.0736E+13,S,Orestimba High,Newman-Crows Landing Unified,Stanislaus,166,62,463,479,449,22,35.48
5.07555E+13,D,,Hughson Unified,Stanislaus,179,58,513,520,502,33,56.9
5.07555E+13,S,Hughson High,Hughson Unified,Stanislaus,166,58,513,520,502,33,56.9
5.07556E+13,D,,Riverbank Unified,Stanislaus,213,67,437,450,422,13,19.4
5.07556E+13,S,Riverbank High,Riverbank Unified,Stanislaus,161,67,437,450,422,13,19.4
5.07556E+13,D,,Oakdale Joint Unified,Stanislaus,463,167,504,508,496,80,47.9
5.07556E+13,S,Oakdale Charter High,Oakdale Joint Unified,Stanislaus,22,2,*,*,*,*,*
5.07556E+13,S,Valley Oak Junior and Senior High,Oakdale Joint Unified,Stanislaus,30,0,NA,NA,NA,NA,NA
5.07556E+13,S,Oakdale High,Oakdale Joint Unified,Stanislaus,354,165,504,509,496,80,48.48
5.07557E+13,D,,Waterford Unified,Stanislaus,364,82,475,485,473,35,42.68
5.07557E+13,S,Waterford High,Waterford Unified,Stanislaus,148,61,455,468,457,19,31.15
5.07557E+13,S,Connecting Waters Charter,Waterford Unified,Stanislaus,201,21,532,535,519,16,76.19
5.07574E+13,D,,Turlock Unified,Stanislaus,1163,441,491,491,482,190,43.08
5.07574E+13,S,eCademy Charter at Crane,Turlock Unified,Stanislaus,48,0,NA,NA,NA,NA,NA
5.07574E+13,S,John H. Pitman High,Turlock Unified,Stanislaus,503,248,492,488,485,105,42.34
5.07574E+13,S,Roselawn High,Turlock Unified,Stanislaus,128,1,*,*,*,*,*
5.07574E+13,S,Turlock High,Turlock Unified,Stanislaus,470,192,491,497,479,85,44.27
5.07664E+13,D,,SBE - Aspire Vanguard College,Stanislaus,11,13,404,418,384,2,15.38
5.07664E+13,S,Aspire Vanguard College Preparatory Acad,SBE - Aspire Vanguard College,Stanislaus,11,13,404,418,384,2,15.38
5.1E+13,C,,,Sutter,1669,394,489,498,485,179,45.43
5.11051E+13,D,,Sutter County Office of Educat,Sutter,118,0,NA,NA,NA,NA,NA
5.17137E+13,D,,East Nicolaus Joint Union High,Sutter,82,25,522,513,506,14,56
5.17137E+13,S,East Nicolaus High,East Nicolaus Joint Union High,Sutter,78,25,522,513,506,14,56
5.1714E+13,D,,Live Oak Unified,Sutter,144,57,434,445,453,12,21.05
5.1714E+13,S,Live Oak High,Live Oak Unified,Sutter,127,57,434,445,453,12,21.05
5.17141E+13,D,,Marcum-Illinois Union Elementa,Sutter,162,12,567,506,547,9,75
5.17141E+13,S,South Sutter Charter,Marcum-Illinois Union Elementa,Sutter,162,12,567,506,547,9,75
5.17142E+13,D,,Meridian Elementary,Sutter,55,0,NA,NA,NA,NA,NA
5.17142E+13,S,California Virtual Academy @ Sutter,Meridian Elementary,Sutter,55,0,NA,NA,NA,NA,NA
5.17145E+13,D,,Sutter Union High,Sutter,172,47,504,504,492,28,59.57
5.17145E+13,S,Sutter High,Sutter Union High,Sutter,164,47,504,504,492,28,59.57
5.17146E+13,D,,Yuba City Unified,Sutter,936,253,491,507,486,116,45.85
5.17146E+13,S,River Valley High,Yuba City Unified,Sutter,345,139,485,509,489,67,48.2
5.17146E+13,S,Albert Powell Continuation,Yuba City Unified,Sutter,128,2,*,*,*,*,*
5.17146E+13,S,Yuba City Unified Alternative,Yuba City Unified,Sutter,42,0,NA,NA,NA,NA,NA
5.17146E+13,S,Yuba City Charter,Yuba City Unified,Sutter,23,0,NA,NA,NA,NA,NA
5.17146E+13,S,Yuba City High,Yuba City Unified,Sutter,396,112,499,504,481,48,42.86
5.2E+13,C,,,Tehama,768,183,487,497,480,83,45.36
5.21052E+13,D,,Tehama County Office of Educat,Tehama,43,0,NA,NA,NA,NA,NA
5.21052E+13,S,Sacramento River Discovery Charter,Tehama County Office of Educat,Tehama,14,0,NA,NA,NA,NA,NA
5.21052E+13,S,Tehama eLearning Academy,Tehama County Office of Educat,Tehama,23,0,NA,NA,NA,NA,NA
5.27151E+13,D,,Corning Union High,Tehama,243,66,463,455,456,22,33.33
5.27151E+13,S,Corning High,Corning Union High,Tehama,222,66,463,455,456,22,33.33
5.27157E+13,D,,Los Molinos Unified,Tehama,47,21,428,434,439,4,19.05
5.27157E+13,S,Los Molinos High,Los Molinos Unified,Tehama,47,21,428,434,439,4,19.05
5.27164E+13,D,,Red Bluff Joint Union High,Tehama,435,96,517,540,506,57,59.38
5.27164E+13,S,Red Bluff Independent Study High,Red Bluff Joint Union High,Tehama,57,0,NA,NA,NA,NA,NA
5.27164E+13,S,Red Bluff High,Red Bluff Joint Union High,Tehama,325,96,517,540,506,57,59.38
5.3E+13,C,,,Trinity,164,66,477,495,450,22,33.33
5.37383E+13,D,,Southern Trinity Joint Unified,Trinity,3,2,*,*,*,*,*
5.37383E+13,S,Southern Trinity High,Southern Trinity Joint Unified,Trinity,3,2,*,*,*,*,*
5.37503E+13,D,,Mountain Valley Unified,Trinity,32,12,417,463,400,2,16.67
5.37503E+13,S,Hayfork High,Mountain Valley Unified,Trinity,31,12,417,463,400,2,16.67
5.37651E+13,D,,Trinity Alps Unified,Trinity,123,52,490,500,458,19,36.54
5.37651E+13,S,Trinity High,Trinity Alps Unified,Trinity,117,52,490,500,458,19,36.54
5.4E+13,C,,,Tulare,7094,2184,453,459,451,602,27.56
5.41055E+13,D,,Tulare County Office of Educat,Tulare,262,30,499,460,463,13,43.33
5.41055E+13,S,University Preparatory High,Tulare County Office of Educat,Tulare,49,28,498,460,462,12,42.86
5.41055E+13,S,La Sierra High,Tulare County Office of Educat,Tulare,34,1,*,*,*,*,*
5.41055E+13,S,Eleanor Roosevelt Community Learning Cen,Tulare County Office of Educat,Tulare,4,1,*,*,*,*,*
5.4718E+13,D,,Alpaugh Unified,Tulare,32,13,437,416,413,3,23.08
5.4718E+13,S,Central California Connections Academy,Alpaugh Unified,Tulare,18,3,*,*,*,*,*
5.4718E+13,S,Alpaugh Junior-Senior High,Alpaugh Unified,Tulare,14,10,*,*,*,*,*
5.47184E+13,D,,Burton Elementary,Tulare,68,11,462,453,425,3,27.27
5.47184E+13,S,Summit Charter Academy,Burton Elementary,Tulare,32,11,462,453,425,3,27.27
5.47184E+13,S,Burton Pathways Charter Academy,Burton Elementary,Tulare,36,0,NA,NA,NA,NA,NA
5.47186E+13,D,,Cutler-Orosi Joint Unified,Tulare,281,89,393,393,398,8,8.99
5.47186E+13,S,Esperanza High,Cutler-Orosi Joint Unified,Tulare,25,0,NA,NA,NA,NA,NA
5.47186E+13,S,Orosi High,Cutler-Orosi Joint Unified,Tulare,201,89,393,393,398,8,8.99
5.47199E+13,D,,Lindsay Unified,Tulare,309,105,427,421,438,12,11.43
5.47199E+13,S,Loma Vista Charter,Lindsay Unified,Tulare,32,0,NA,NA,NA,NA,NA
5.47199E+13,S,Lindsay Senior High,Lindsay Unified,Tulare,239,105,427,421,438,12,11.43
5.47214E+13,D,,Stone Corral Elementary,Tulare,205,0,NA,NA,NA,NA,NA
5.47214E+13,S,Crescent Valley Public Charter,Stone Corral Elementary,Tulare,205,0,NA,NA,NA,NA,NA
5.47225E+13,D,,Tulare Joint Union High,Tulare,1255,456,451,465,448,116,25.44
5.47225E+13,S,Mission Oak High,Tulare Joint Union High,Tulare,332,146,446,467,437,30,20.55
5.47225E+13,S,Sierra Vista High,Tulare Joint Union High,Tulare,40,0,NA,NA,NA,NA,NA
5.47225E+13,S,Tulare Union High,Tulare Joint Union High,Tulare,440,176,461,471,454,54,30.68
5.47225E+13,S,Tulare Western High,Tulare Joint Union High,Tulare,394,134,442,453,453,32,23.88
5.47226E+13,D,,Visalia Unified,Tulare,2029,621,484,483,477,249,40.1
5.47226E+13,S,Visalia Charter Independent Study,Visalia Unified,Tulare,212,4,*,*,*,*,*
5.47226E+13,S,Visalia Technical Early College,Visalia Unified,Tulare,49,0,NA,NA,NA,NA,NA
5.47226E+13,S,Golden West High,Visalia Unified,Tulare,384,126,489,485,480,55,43.65
5.47226E+13,S,El Diamante High,Visalia Unified,Tulare,409,182,487,475,480,71,39.01
5.47226E+13,S,Mt. Whitney High,Visalia Unified,Tulare,319,127,462,473,460,41,32.28
5.47226E+13,S,Redwood High,Visalia Unified,Tulare,420,181,492,497,484,80,44.2
5.47226E+13,S,Sequoia High,Visalia Unified,Tulare,224,1,*,*,*,*,*
5.47533E+13,D,,Farmersville Unified,Tulare,180,81,388,401,397,7,8.64
5.47533E+13,S,Farmersville High,Farmersville Unified,Tulare,156,81,388,401,397,7,8.64
5.47552E+13,D,,Porterville Unified,Tulare,1487,473,449,465,451,125,26.43
5.47552E+13,S,Butterfield Charter High,Porterville Unified,Tulare,120,0,NA,NA,NA,NA,NA
5.47552E+13,S,Harmony Magnet Academy,Porterville Unified,Tulare,129,91,499,517,504,43,47.25
5.47552E+13,S,Granite Hills High,Porterville Unified,Tulare,214,80,424,431,433,11,13.75
5.47552E+13,S,Prospect Education Center,Porterville Unified,Tulare,48,0,NA,NA,NA,NA,NA
5.47552E+13,S,Monache High,Porterville Unified,Tulare,401,140,459,481,452,43,30.71
5.47552E+13,S,Porterville High,Porterville Unified,Tulare,374,135,430,445,432,26,19.26
5.47552E+13,S,Strathmore High,Porterville Unified,Tulare,76,27,403,403,421,2,7.41
5.47553E+13,D,,Dinuba Unified,Tulare,500,153,428,442,427,24,15.69
5.47553E+13,S,Ronald Reagan Academy,Dinuba Unified,Tulare,95,0,NA,NA,NA,NA,NA
5.47553E+13,S,Dinuba High,Dinuba Unified,Tulare,394,153,428,442,427,24,15.69
5.47679E+13,D,,Woodlake Unified,Tulare,219,77,428,441,440,15,19.48
5.47679E+13,S,Woodlake High,Woodlake Unified,Tulare,192,77,428,441,440,15,19.48
5.47684E+13,D,,Exeter Unified,Tulare,267,75,474,454,468,27,36
5.47684E+13,S,Exeter Independent Study (Alternative),Exeter Unified,Tulare,22,0,NA,NA,NA,NA,NA
5.47684E+13,S,Exeter High,Exeter Unified,Tulare,221,75,474,454,468,27,36
5.5E+13,C,,,Tuolumne,544,118,544,516,521,72,61.02
5.51055E+13,D,,Tuolumne County Superintendent,Tuolumne,16,0,NA,NA,NA,NA,NA
5.57236E+13,D,,Jamestown Elementary,Tuolumne,18,0,NA,NA,NA,NA,NA
5.57236E+13,S,California Virtual Academy @ Jamestown,Jamestown Elementary,Tuolumne,18,0,NA,NA,NA,NA,NA
5.57239E+13,D,,Sonora Union High,Tuolumne,276,67,554,514,521,40,59.7
5.57239E+13,S,Theodore Bird High,Sonora Union High,Tuolumne,28,0,NA,NA,NA,NA,NA
5.57239E+13,S,Sonora High,Sonora Union High,Tuolumne,232,67,554,514,521,40,59.7
5.57241E+13,D,,Summerville Union High,Tuolumne,207,43,541,530,532,29,67.44
5.57241E+13,S,Gold Rush Charter,Summerville Union High,Tuolumne,50,1,*,*,*,*,*
5.57241E+13,S,Connections Visual and Performing Arts A,Summerville Union High,Tuolumne,42,0,NA,NA,NA,NA,NA
5.57241E+13,S,Summerville High,Summerville Union High,Tuolumne,105,42,543,534,536,29,69.05
5.57518E+13,D,,Big Oak Flat-Groveland Unified,Tuolumne,27,8,*,*,*,*,*
5.57518E+13,S,Tioga High,Big Oak Flat-Groveland Unified,Tuolumne,20,8,*,*,*,*,*
5.6E+13,C,,,Ventura,11661,4109,522,533,516,2392,58.21
5.61056E+13,D,,Ventura County Office of Educa,Ventura,581,0,NA,NA,NA,NA,NA
5.61056E+13,S,Vista Real Charter High,Ventura County Office of Educa,Ventura,496,0,NA,NA,NA,NA,NA
5.67245E+13,D,,Fillmore Unified,Ventura,274,60,463,483,450,16,26.67
5.67245E+13,S,Heritage Valley Independent Study,Fillmore Unified,Ventura,12,0,NA,NA,NA,NA,NA
5.67245E+13,S,Fillmore Senior High,Fillmore Unified,Ventura,203,60,463,483,450,16,26.67
5.67247E+13,D,,Mesa Union Elementary,Ventura,17,5,*,*,*,*,*
5.67247E+13,S,Golden Valley Charter,Mesa Union Elementary,Ventura,17,5,*,*,*,*,*
5.6725E+13,D,,Mupu Elementary,Ventura,19,0,NA,NA,NA,NA,NA
5.6725E+13,S,Academy of Arts and Sciences: Thousand O,Mupu Elementary,Ventura,13,0,NA,NA,NA,NA,NA
5.67252E+13,D,,Ojai Unified,Ventura,246,98,512,539,512,55,56.12
5.67252E+13,S,Nordhoff High,Ojai Unified,Ventura,207,98,512,539,512,55,56.12
5.67255E+13,D,,Oxnard Union High,Ventura,4158,1140,477,488,471,461,40.44
5.67255E+13,S,"Architecture, Construction & Engineering",Oxnard Union High,Ventura,35,0,NA,NA,NA,NA,NA
5.67255E+13,S,Condor High,Oxnard Union High,Ventura,240,0,NA,NA,NA,NA,NA
5.67255E+13,S,Pacifica High,Oxnard Union High,Ventura,726,224,450,460,443,55,24.55
5.67255E+13,S,Adolfo Camarillo High,Oxnard Union High,Ventura,589,245,539,555,522,168,68.57
5.67255E+13,S,Channel Islands High,Oxnard Union High,Ventura,649,150,456,470,442,47,31.33
5.67255E+13,S,Hueneme High,Oxnard Union High,Ventura,430,114,438,437,443,23,20.18
5.67255E+13,S,Oxnard High,Oxnard Union High,Ventura,631,240,463,471,466,88,36.67
5.67255E+13,S,Rio Mesa High,Oxnard Union High,Ventura,531,167,486,504,484,80,47.9
5.6726E+13,D,,Simi Valley Unified,Ventura,1561,489,537,544,525,319,65.24
5.6726E+13,S,Monte Vista,Simi Valley Unified,Ventura,43,1,*,*,*,*,*
5.6726E+13,S,Santa Susana High,Simi Valley Unified,Ventura,301,136,593,576,570,115,84.56
5.6726E+13,S,Royal High,Simi Valley Unified,Ventura,478,139,507,512,500,78,56.12
5.6726E+13,S,Simi Valley High,Simi Valley Unified,Ventura,576,213,522,546,514,126,59.15
5.67265E+13,D,,Ventura Unified,Ventura,1435,579,525,522,513,333,57.51
5.67265E+13,S,El Camino High,Ventura Unified,Ventura,81,31,575,542,543,24,77.42
5.67265E+13,S,Foothill Technology High,Ventura Unified,Ventura,244,180,541,531,527,113,62.78
5.67265E+13,S,Buena High,Ventura Unified,Ventura,499,157,504,514,493,82,52.23
5.67265E+13,S,Ventura High,Ventura Unified,Ventura,499,211,520,517,512,114,54.03
5.67376E+13,D,,Conejo Valley Unified,Ventura,1880,1073,562,583,557,807,75.21
5.67376E+13,S,Century Academy,Conejo Valley Unified,Ventura,32,0,NA,NA,NA,NA,NA
5.67376E+13,S,Westlake High,Conejo Valley Unified,Ventura,541,348,572,594,572,265,76.15
5.67376E+13,S,Newbury Park High,Conejo Valley Unified,Ventura,628,388,559,578,554,291,75
5.67376E+13,S,Thousand Oaks High,Conejo Valley Unified,Ventura,595,337,555,577,545,251,74.48
5.67387E+13,D,,Oak Park Unified,Ventura,402,247,567,586,574,189,76.52
